node_id,_graph_id,_node_id,sum_residential_units,sum_nonresidential_units,ave_unit_sqft,ave_lot_sqft,ave_income,population,poor,hhsize,jobs,sfdu,renters
10859,0,9053,5.264,3.085,7.119,9.031,11.229,6.305,4.737,2.919,5.519,0.000,0.000
10860,0,9054,5.239,3.163,7.084,8.942,11.239,6.272,4.720,2.942,7.348,0.000,0.000
10861,0,9055,5.141,2.531,7.063,8.965,11.211,6.167,4.627,2.984,6.650,0.000,0.000
10862,0,9056,5.014,1.682,7.058,8.863,11.177,6.025,4.700,3.000,5.211,0.000,0.000
10863,0,9057,5.001,2.748,7.077,8.937,11.198,6.024,4.662,2.989,5.460,0.000,0.000
10864,0,9058,4.988,3.007,7.141,8.963,11.200,6.048,4.459,3.018,5.646,0.000,0.000
10865,0,9059,4.967,1.736,7.181,8.915,11.212,6.042,4.376,3.039,5.612,0.000,0.000
10866,0,9060,5.168,3.715,7.244,8.895,11.213,6.234,4.549,3.071,7.315,0.000,0.000
10867,0,9061,5.014,4.114,7.276,8.854,11.264,6.051,4.454,3.062,8.214,0.000,0.000
10868,0,9062,4.821,4.271,7.287,8.859,11.277,5.850,4.278,3.060,8.408,0.000,0.000
10869,0,9063,4.101,4.479,7.310,8.894,11.275,5.064,3.588,3.169,8.642,0.000,0.000
10870,0,9064,2.833,6.104,7.876,10.741,11.956,1.468,0.000,3.000,11.284,0.000,0.000
10871,0,9065,4.083,2.761,6.991,8.612,11.139,5.098,3.472,2.936,10.643,0.000,0.000
10872,0,9066,4.390,2.949,7.047,8.585,11.122,5.425,3.755,2.977,11.079,0.000,0.000
10873,0,9067,6.216,4.142,7.073,8.360,10.675,7.267,6.661,3.065,10.485,0.000,0.000
10874,0,9068,5.752,2.563,7.040,8.241,10.817,6.912,6.209,3.310,9.409,0.000,0.000
10875,0,9069,4.535,1.409,7.343,8.925,11.325,5.503,3.901,2.770,8.248,0.000,0.000
10876,0,9070,4.783,1.580,7.350,8.943,11.341,5.751,4.133,2.783,8.673,0.000,0.000
10877,0,9071,5.014,4.575,7.360,9.605,10.840,5.798,4.406,2.580,4.862,0.000,0.000
10878,0,9072,4.872,4.056,7.301,9.113,10.930,5.699,4.113,2.599,4.257,0.000,0.000
10879,0,9073,4.956,3.839,7.171,8.832,11.288,5.955,4.319,2.847,8.045,0.000,0.000
10880,0,9074,5.287,2.322,7.249,8.679,11.190,6.225,4.908,2.800,4.374,0.000,0.000
10881,0,9075,5.270,3.126,7.241,8.764,11.209,6.221,4.865,2.811,6.717,0.000,0.000
10882,0,9076,4.773,3.855,7.212,8.779,11.262,5.750,4.259,2.777,7.534,0.000,0.000
10883,0,9077,4.694,5.308,7.383,9.056,10.751,5.336,4.425,2.297,8.698,0.000,0.000
10884,0,9078,5.379,6.324,7.506,8.711,10.721,5.970,5.330,3.288,9.198,0.000,0.000
10885,0,9079,5.685,6.518,7.439,8.634,10.660,6.356,5.747,3.253,9.290,0.000,0.000
10886,0,9080,5.850,6.430,7.412,8.567,10.671,6.611,6.027,3.252,9.222,0.000,0.000
10887,0,9081,6.005,6.044,7.272,8.510,10.608,6.950,6.421,3.273,8.706,0.000,0.000
10888,0,9082,5.936,5.851,7.247,8.499,10.648,6.929,6.416,3.331,8.516,0.000,0.000
10889,0,9083,5.858,5.419,7.216,8.539,10.642,6.916,6.406,3.351,8.424,0.000,0.000
10890,0,9084,5.779,4.886,7.162,8.481,10.648,6.876,6.338,3.415,7.854,0.000,0.000
10891,0,9085,5.778,4.228,7.133,8.403,10.629,6.899,6.335,3.408,7.583,0.000,0.000
10892,0,9086,5.798,3.375,7.082,8.361,10.670,6.943,6.340,3.365,7.320,0.000,0.000
10893,0,9087,5.827,3.148,7.085,8.401,10.711,6.985,6.350,3.360,6.919,0.000,0.000
10894,0,9088,5.841,3.114,7.073,8.218,10.706,7.005,6.367,3.318,6.602,0.000,0.000
10895,0,9089,5.517,6.523,7.553,9.102,10.762,6.048,5.352,2.466,10.156,0.000,0.000
10896,0,9090,5.645,6.176,7.465,9.152,10.751,6.278,5.581,2.406,9.924,0.000,0.000
10897,0,9091,4.554,4.818,7.390,9.698,11.206,5.404,3.942,2.748,4.096,0.000,0.000
10898,0,9092,4.651,4.905,7.385,inf,11.094,5.502,4.356,2.649,6.385,0.000,0.000
10899,0,9093,3.501,5.717,7.404,9.475,11.150,3.996,2.760,2.412,9.724,0.000,0.000
10900,0,9094,4.558,6.443,7.364,9.341,11.202,5.140,3.913,2.500,10.424,0.000,0.000
10901,0,9095,4.637,6.499,7.396,9.293,11.177,5.137,3.970,2.393,10.471,0.000,0.000
10902,0,9096,4.588,6.509,7.431,9.267,11.148,4.913,3.762,2.359,10.525,0.000,0.000
10903,0,9097,4.524,6.539,7.456,9.296,11.184,4.712,3.607,2.366,10.554,0.000,0.000
10904,0,9098,2.686,0.000,7.628,11.367,11.523,3.436,1.490,2.400,6.931,0.000,0.000
10905,0,9099,2.889,0.000,7.608,11.289,11.633,3.671,1.744,2.680,7.100,0.000,0.000
10906,0,9100,2.911,2.698,7.619,inf,11.640,3.667,1.813,2.643,7.215,0.000,0.000
10907,0,9101,5.025,2.048,7.280,8.911,11.484,6.062,4.076,2.994,5.149,0.000,0.000
10908,0,9102,4.353,0.566,7.253,8.888,11.504,5.359,3.456,2.942,3.999,0.000,0.000
10909,0,9103,4.718,3.898,7.432,inf,11.280,5.937,4.066,3.413,8.356,0.000,0.000
10910,0,9104,4.552,3.454,7.434,9.175,11.336,5.741,3.811,3.495,6.575,0.000,0.000
10911,0,9105,4.451,3.634,7.406,9.037,11.441,5.601,3.308,3.684,5.486,0.000,0.000
10912,0,9106,4.428,3.498,7.404,9.033,11.462,5.583,3.276,3.748,5.358,0.000,0.000
10913,0,9107,4.738,0.000,7.383,8.764,11.520,6.037,3.258,3.841,3.048,0.000,0.000
10914,0,9108,4.776,0.000,7.387,8.720,11.492,6.081,3.151,3.795,3.290,0.000,0.000
10915,0,9109,4.710,0.000,7.397,8.772,11.498,6.020,2.910,3.750,3.628,0.000,0.000
10916,0,9110,4.305,0.944,7.417,8.851,11.471,5.600,2.612,3.868,4.615,0.000,0.000
10917,0,9111,4.892,3.478,7.424,8.818,11.471,6.148,3.580,3.875,5.057,0.000,0.000
10918,0,9112,4.820,3.721,7.431,8.882,11.519,6.142,3.651,3.925,4.468,0.000,0.000
10919,0,9113,4.832,3.171,7.427,8.812,11.491,6.084,3.422,3.881,5.208,0.000,0.000
10920,0,9114,4.868,3.382,7.424,8.818,11.471,6.126,3.543,3.875,5.112,0.000,0.000
10921,0,9115,4.300,3.737,7.514,10.277,11.491,5.146,3.131,2.762,4.463,0.000,0.000
10922,0,9116,3.865,3.013,7.507,10.313,11.516,4.680,2.860,2.686,3.059,0.000,0.000
10923,0,9117,4.756,1.928,7.376,9.191,11.258,5.760,4.322,3.172,3.825,0.000,0.000
10924,0,9118,4.941,1.775,7.721,8.720,11.742,5.958,3.824,2.716,6.531,0.000,0.000
10925,0,9119,5.339,2.570,7.702,8.716,11.756,6.347,4.212,2.615,6.783,0.000,0.000
10926,0,9120,3.176,1.609,7.672,9.682,11.790,3.960,1.622,2.400,3.635,0.000,0.000
10927,0,9121,3.762,4.079,7.777,9.026,11.722,4.869,2.705,2.962,7.032,0.000,0.000
10928,0,9122,4.073,4.477,7.774,9.011,11.687,5.164,2.974,2.942,7.668,0.000,0.000
10929,0,9123,4.217,4.299,7.757,8.968,11.664,5.288,3.190,2.966,7.518,0.000,0.000
10930,0,9124,3.837,4.087,7.727,8.937,11.724,4.917,2.840,2.932,7.048,0.000,0.000
10931,0,9125,4.837,0.704,7.555,9.113,11.546,5.859,4.108,2.728,5.015,0.000,0.000
10932,0,9126,4.775,0.000,7.579,9.056,11.666,5.812,3.932,2.881,4.778,0.000,0.000
10933,0,9127,4.765,0.000,7.589,9.053,11.635,5.796,3.797,2.866,4.470,0.000,0.000
10934,0,9128,4.764,0.000,7.661,9.131,11.658,5.782,3.637,2.972,4.699,0.000,0.000
10935,0,9129,4.768,0.000,7.678,9.137,11.643,5.778,3.529,2.931,5.263,0.000,0.000
10936,0,9130,4.775,0.000,7.689,9.175,11.610,5.779,3.488,2.857,5.606,0.000,0.000
10937,0,9131,4.826,3.458,7.705,9.489,11.536,5.756,4.004,2.677,4.522,0.000,0.000
10938,0,9132,4.754,3.176,7.713,9.519,11.518,5.690,3.908,2.670,4.348,0.000,0.000
10939,0,9133,4.683,2.952,7.681,9.477,11.522,5.621,3.820,2.710,4.197,0.000,0.000
10940,0,9134,4.776,4.879,7.617,9.321,11.610,5.781,3.366,2.604,9.173,0.000,0.000
10941,0,9135,4.516,3.630,7.595,9.207,11.608,5.533,2.986,2.697,8.100,0.000,0.000
10942,0,9136,4.894,4.581,7.599,9.243,11.624,5.904,3.450,2.682,8.956,0.000,0.000
10943,0,9137,5.120,0.000,7.545,8.705,11.682,6.048,3.559,2.683,8.531,0.000,0.000
10944,0,9138,4.192,0.000,7.525,8.642,11.660,5.095,2.481,2.508,4.093,0.000,0.000
10945,0,9139,2.826,1.181,7.267,10.967,11.073,3.872,2.198,3.333,9.585,0.000,0.000
10946,0,9140,3.396,2.128,7.305,10.923,11.082,4.361,2.897,3.294,10.959,0.000,0.000
10947,0,9141,3.473,2.273,7.275,10.611,10.971,4.422,3.045,3.160,11.133,0.000,0.000
10948,0,9142,3.544,2.211,7.275,10.611,10.971,4.473,3.132,3.160,11.328,0.000,0.000
10949,0,9143,4.315,3.224,7.507,8.957,11.676,5.063,2.992,2.317,9.600,0.000,0.000
10950,0,9144,5.062,3.884,7.580,8.864,11.672,5.858,3.804,2.363,9.227,0.000,0.000
10951,0,9145,5.041,3.948,7.586,8.841,11.714,5.839,3.782,2.356,8.938,0.000,0.000
10952,0,9146,4.941,3.993,7.566,8.851,11.761,5.744,3.690,2.385,8.688,0.000,0.000
10953,0,9147,4.822,3.697,7.634,8.878,11.746,5.669,3.424,2.465,6.627,0.000,0.000
10954,0,9148,4.335,0.881,7.757,10.828,11.307,5.282,3.798,2.609,4.344,0.000,0.000
10955,0,9149,4.510,0.000,7.729,10.122,11.294,5.454,4.081,2.672,4.148,0.000,0.000
10956,0,9150,4.399,0.000,7.714,10.789,11.285,5.349,3.937,2.556,4.324,0.000,0.000
10957,0,9151,4.515,0.000,7.726,10.730,11.286,5.488,3.989,2.587,4.606,0.000,0.000
10958,0,9152,4.072,0.000,7.751,10.729,11.296,4.945,3.288,2.576,4.312,0.000,0.000
10959,0,9153,4.308,0.000,7.337,8.725,11.454,5.294,3.594,2.686,4.610,0.000,0.000
10960,0,9154,4.552,2.963,7.501,9.287,11.559,5.605,3.597,3.026,4.362,0.000,0.000
10961,0,9155,4.808,3.190,7.504,9.269,11.564,5.862,3.841,3.037,4.633,0.000,0.000
10962,0,9156,4.187,2.659,7.503,9.235,11.595,5.243,3.209,3.027,4.542,0.000,0.000
10963,0,9157,4.185,0.249,7.511,9.151,11.580,5.272,3.324,3.212,3.720,0.000,0.000
10964,0,9158,4.335,0.302,7.511,9.151,11.580,5.426,3.516,3.212,3.857,0.000,0.000
10965,0,9159,4.058,0.000,7.745,9.818,11.200,4.817,3.407,2.562,6.615,0.000,0.000
10966,0,9160,3.327,0.000,7.764,9.912,11.147,4.022,2.447,2.455,5.202,0.000,0.000
10967,0,9161,4.602,3.075,7.219,8.870,11.235,5.425,4.081,2.385,7.011,0.000,0.000
10968,0,9162,5.018,4.214,7.236,8.883,11.189,5.836,4.475,2.377,8.192,0.000,0.000
10969,0,9163,5.081,4.072,7.236,8.883,11.189,5.898,4.544,2.377,8.064,0.000,0.000
10970,0,9164,5.118,2.664,7.219,8.848,11.240,5.949,4.613,2.477,6.921,0.000,0.000
10971,0,9165,4.386,0.000,7.593,8.130,11.428,5.186,3.823,3.105,3.222,0.000,0.000
10972,0,9166,4.458,0.000,7.596,8.133,11.425,5.263,3.900,3.085,3.290,0.000,0.000
10973,0,9167,5.702,4.929,7.235,8.724,10.734,6.412,5.616,2.207,9.415,0.000,0.000
10974,0,9168,5.592,4.735,7.240,8.709,10.738,6.314,5.490,2.219,9.201,0.000,0.000
10975,0,9169,3.990,0.000,7.865,9.117,11.819,5.064,3.000,2.883,4.460,0.000,0.000
10976,0,9170,4.300,0.000,7.870,9.142,11.865,5.355,3.140,2.776,5.413,0.000,0.000
10977,0,9171,4.625,0.000,7.269,8.900,11.413,5.631,3.934,2.919,3.724,0.000,0.000
10978,0,9172,4.505,0.000,7.268,8.901,11.397,5.504,3.808,2.941,3.619,0.000,0.000
10979,0,9173,4.753,0.934,7.429,8.972,11.204,6.047,4.545,3.435,6.952,0.000,0.000
10980,0,9174,4.397,0.000,7.421,8.881,11.221,5.743,4.174,3.435,5.792,0.000,0.000
10981,0,9175,4.505,0.150,7.413,8.839,11.202,5.788,4.209,3.419,5.490,0.000,0.000
10982,0,9176,4.088,0.000,7.423,8.903,11.224,5.376,3.820,3.394,5.029,0.000,0.000
10983,0,9177,4.661,2.522,7.367,9.257,11.219,5.613,3.880,2.519,4.375,0.000,0.000
10984,0,9178,4.933,3.282,7.368,9.233,11.227,5.861,4.160,2.502,6.026,0.000,0.000
10985,0,9179,4.654,0.000,7.431,8.620,11.074,5.461,4.482,2.394,3.828,0.000,0.000
10986,0,9180,5.042,0.038,7.446,8.628,11.065,5.856,4.880,2.386,4.523,0.000,0.000
10987,0,9181,4.749,0.000,7.437,8.615,11.074,5.553,4.583,2.392,4.015,0.000,0.000
10988,0,9182,3.442,0.000,7.798,11.138,11.711,4.174,1.194,2.353,6.492,0.000,0.000
10989,0,9183,4.309,5.759,7.325,9.527,11.111,5.262,3.847,2.649,10.164,0.000,0.000
10990,0,9184,4.632,6.039,7.314,9.346,11.096,5.566,4.220,2.652,10.542,0.000,0.000
10991,0,9185,4.117,1.638,7.917,9.143,11.531,4.985,3.470,2.900,8.283,0.000,0.000
10992,0,9186,4.007,0.941,7.981,9.123,11.337,4.689,3.437,2.967,6.996,0.000,0.000
10993,0,9187,4.129,1.342,7.971,9.250,11.370,4.883,3.597,3.000,7.703,0.000,0.000
10994,0,9188,4.163,1.658,7.940,9.154,11.514,4.974,3.664,3.012,8.040,0.000,0.000
10995,0,9189,3.815,0.000,7.677,9.093,11.425,4.842,3.374,2.677,8.401,0.000,0.000
10996,0,9190,4.530,1.722,7.665,9.096,11.293,5.502,4.041,2.458,8.812,0.000,0.000
10997,0,9191,4.667,2.113,7.669,9.095,11.361,5.639,4.275,2.592,8.983,0.000,0.000
10998,0,9192,4.936,5.522,7.545,9.085,11.102,5.953,4.351,2.983,9.690,0.000,0.000
10999,0,9193,4.712,5.249,7.549,9.010,11.148,5.749,4.041,3.013,9.534,0.000,0.000
11000,0,9194,4.218,0.000,7.903,9.260,11.953,5.183,2.611,2.763,3.395,0.000,0.000
11001,0,9195,4.365,0.604,7.908,9.229,11.951,5.309,2.741,2.741,6.049,0.000,0.000
11002,0,9196,6.145,6.518,7.369,inf,10.900,6.828,6.038,2.383,10.595,0.000,0.000
11003,0,9197,6.072,6.215,7.284,inf,10.867,6.815,6.042,2.396,9.972,0.000,0.000
11004,0,9198,4.166,0.377,7.239,9.134,11.493,5.401,3.204,3.261,7.799,0.000,0.000
11005,0,9199,3.906,0.000,7.231,9.164,11.470,5.158,3.000,3.253,7.774,0.000,0.000
11006,0,9200,4.150,0.000,7.810,10.448,11.593,5.170,3.335,2.982,3.735,0.000,0.000
11007,0,9201,3.873,0.000,7.793,8.832,11.548,4.897,2.790,2.928,3.541,0.000,0.000
11008,0,9202,3.549,0.000,7.803,9.442,11.469,4.501,2.440,3.075,2.806,0.000,0.000
11009,0,9203,3.794,0.000,7.775,9.463,11.439,4.801,2.730,2.937,3.034,0.000,0.000
11010,0,9204,4.826,4.306,7.523,9.076,11.526,5.743,3.651,2.923,8.369,0.000,0.000
11011,0,9205,4.607,3.451,7.502,9.031,11.525,5.553,3.506,2.981,7.232,0.000,0.000
11012,0,9206,4.506,2.480,7.531,9.185,11.527,5.480,3.519,3.151,5.943,0.000,0.000
11013,0,9207,4.243,2.075,7.525,8.959,11.503,5.208,3.207,3.088,5.607,0.000,0.000
11014,0,9208,4.831,4.543,7.240,9.078,10.966,5.879,4.875,3.108,8.947,0.000,0.000
11015,0,9209,4.711,4.092,7.209,9.069,10.959,5.794,4.815,3.119,8.646,0.000,0.000
11016,0,9210,4.550,3.612,7.194,9.115,10.926,5.662,4.665,3.075,8.384,0.000,0.000
11017,0,9211,4.213,0.000,7.259,8.982,11.344,5.405,3.873,3.238,4.004,0.000,0.000
11018,0,9212,4.392,0.000,7.269,8.973,11.310,5.586,4.064,3.309,4.173,0.000,0.000
11019,0,9213,4.263,3.923,7.477,9.164,11.239,5.187,3.974,2.617,7.475,0.000,0.000
11020,0,9214,4.364,4.040,7.477,9.164,11.239,5.290,4.079,2.617,7.622,0.000,0.000
11021,0,9215,4.668,3.248,7.479,9.118,11.235,5.603,4.426,2.593,6.586,0.000,0.000
11022,0,9216,4.769,2.252,7.484,8.882,11.262,5.697,4.499,2.566,4.986,0.000,0.000
11023,0,9217,5.201,5.304,7.558,9.273,10.900,5.666,4.794,2.435,9.298,0.000,0.000
11024,0,9218,4.857,1.454,7.307,9.461,10.739,5.738,5.094,2.630,1.659,0.000,0.000
11025,0,9219,5.603,1.919,7.206,9.224,10.820,6.545,5.846,2.812,2.950,0.000,0.000
11026,0,9220,5.303,2.141,7.510,8.792,11.545,6.266,4.237,2.715,6.984,0.000,0.000
11027,0,9221,5.078,1.939,7.516,8.856,11.672,6.048,3.914,2.829,6.496,0.000,0.000
11028,0,9222,4.890,2.397,7.580,8.832,11.690,5.849,3.636,2.825,5.057,0.000,0.000
11029,0,9223,4.818,2.745,7.616,8.952,11.703,5.743,3.485,2.774,5.129,0.000,0.000
11030,0,9224,4.493,1.815,7.483,9.510,11.334,5.401,3.722,2.821,3.442,0.000,0.000
11031,0,9225,4.615,1.925,7.503,9.481,11.348,5.523,3.852,2.840,3.568,0.000,0.000
11032,0,9226,5.535,4.197,7.392,8.459,11.205,6.318,5.125,2.311,7.343,0.000,0.000
11033,0,9227,5.813,4.564,7.388,8.446,11.147,6.604,5.390,2.216,7.678,0.000,0.000
11034,0,9228,4.022,0.486,7.887,10.775,11.668,4.824,3.077,2.594,5.233,0.000,0.000
11035,0,9229,3.984,0.000,7.871,10.662,11.686,4.754,3.044,2.615,4.309,0.000,0.000
11036,0,9230,3.991,0.000,7.868,9.048,11.729,4.747,2.962,2.548,3.995,0.000,0.000
11037,0,9231,3.997,0.000,7.844,9.061,11.704,4.884,2.427,2.500,3.397,0.000,0.000
11038,0,9232,3.827,0.000,7.859,9.024,11.731,4.773,1.878,2.529,3.339,0.000,0.000
11039,0,9233,5.532,5.040,7.186,8.659,11.103,6.449,5.421,2.770,8.073,0.000,0.000
11040,0,9234,5.459,4.812,7.193,8.658,11.098,6.414,5.326,2.804,7.863,0.000,0.000
11041,0,9235,5.426,4.562,7.212,8.647,11.102,6.427,5.249,2.853,7.629,0.000,0.000
11042,0,9236,5.474,4.400,7.257,8.868,11.125,6.496,5.217,2.917,7.487,0.000,0.000
11043,0,9237,5.525,4.351,7.263,8.872,11.127,6.550,5.240,2.928,7.652,0.000,0.000
11044,0,9238,5.486,4.165,7.287,8.823,11.157,6.506,5.150,2.955,6.987,0.000,0.000
11045,0,9239,5.439,3.960,7.279,8.791,11.157,6.447,5.072,2.940,6.666,0.000,0.000
11046,0,9240,5.358,4.001,7.278,8.773,11.143,6.340,4.954,2.907,6.157,0.000,0.000
11047,0,9241,5.329,3.820,7.267,8.767,11.184,6.291,4.890,2.933,5.229,0.000,0.000
11048,0,9242,5.480,3.810,7.269,8.771,11.161,6.425,5.038,2.863,5.189,0.000,0.000
11049,0,9243,5.190,4.028,7.205,8.721,11.157,6.187,4.917,2.867,7.446,0.000,0.000
11050,0,9244,4.639,1.817,7.430,9.000,11.560,5.642,3.511,2.885,3.999,0.000,0.000
11051,0,9245,4.311,1.451,7.439,9.044,11.535,5.298,3.140,2.905,3.428,0.000,0.000
11052,0,9246,4.448,2.795,7.312,8.928,11.618,5.539,3.664,3.070,6.758,0.000,0.000
11053,0,9247,4.616,3.197,7.316,8.902,11.595,5.690,3.794,3.067,8.026,0.000,0.000
11054,0,9248,4.974,6.275,7.234,9.342,11.123,5.966,4.539,3.139,10.728,0.000,0.000
11055,0,9249,4.473,6.542,7.258,9.428,11.111,5.387,3.806,3.142,11.066,0.000,0.000
11056,0,9250,4.086,6.685,7.365,9.786,11.147,4.852,3.224,3.160,11.094,0.000,0.000
11057,0,9251,4.959,3.860,7.263,8.685,11.177,6.046,4.778,3.490,8.619,0.000,0.000
11058,0,9252,5.231,3.337,7.309,8.910,11.148,6.253,4.890,3.149,7.965,0.000,0.000
11059,0,9253,5.357,4.845,7.262,9.107,11.147,6.314,5.110,3.056,8.874,0.000,0.000
11060,0,9254,5.350,5.062,7.272,9.222,11.116,6.312,5.090,3.007,9.218,0.000,0.000
11061,0,9255,5.125,6.149,7.225,9.250,11.114,6.138,4.737,3.126,10.569,0.000,0.000
11062,0,9256,4.931,2.711,7.255,9.064,11.191,5.944,4.619,2.903,7.128,0.000,0.000
11063,0,9257,4.658,3.601,7.291,9.775,11.140,5.578,4.305,2.799,6.863,0.000,0.000
11064,0,9258,4.790,3.341,7.385,9.206,11.584,5.863,3.387,2.977,10.802,0.000,0.000
11065,0,9259,4.785,2.057,7.388,8.890,11.587,5.824,3.319,3.045,10.622,0.000,0.000
11066,0,9260,4.858,1.627,7.380,8.801,11.569,5.874,3.388,2.969,10.890,0.000,0.000
11067,0,9261,5.025,2.476,7.385,9.071,11.586,6.036,3.598,2.881,10.814,0.000,0.000
11068,0,9262,2.773,8.358,7.270,inf,11.571,3.951,0.693,3.400,5.081,0.000,0.000
11069,0,9263,1.603,0.000,7.858,15.015,11.828,1.609,0.000,2.000,0.000,0.000,0.000
11070,0,9264,1.589,0.000,7.858,15.015,11.828,1.583,0.000,2.000,0.000,0.000,0.000
11071,0,9265,4.646,0.000,7.563,8.955,11.284,5.681,4.353,2.835,4.847,0.000,0.000
11072,0,9266,4.272,0.543,7.583,8.994,11.264,5.280,3.877,2.782,4.664,0.000,0.000
11073,0,9267,4.550,2.588,7.435,8.937,11.690,5.647,3.557,3.020,6.054,0.000,0.000
11074,0,9268,4.889,0.214,7.407,8.853,11.620,5.957,4.261,3.009,8.577,0.000,0.000
11075,0,9269,4.782,0.000,7.634,7.994,11.501,5.860,4.124,2.872,6.383,0.000,0.000
11076,0,9270,4.640,0.000,7.648,7.991,11.523,5.719,3.990,2.935,6.253,0.000,0.000
11077,0,9271,3.874,1.609,7.393,9.210,11.417,4.767,2.695,2.393,4.287,0.000,0.000
11078,0,9272,3.347,1.401,7.370,9.253,11.486,4.228,1.783,2.443,3.850,0.000,0.000
11079,0,9273,4.177,5.699,7.382,inf,11.416,5.252,3.040,2.901,3.851,0.000,0.000
11080,0,9274,4.412,4.883,7.388,inf,11.421,5.501,3.171,2.969,4.201,0.000,0.000
11081,0,9275,4.536,4.174,7.399,inf,11.473,5.633,3.346,2.944,4.659,0.000,0.000
11082,0,9276,4.693,2.711,7.424,9.083,11.490,5.795,3.592,3.000,5.011,0.000,0.000
11083,0,9277,4.367,2.936,7.133,9.281,10.937,5.295,4.344,2.658,3.664,0.000,0.000
11084,0,9278,4.589,3.283,7.127,9.257,10.917,5.510,4.606,2.683,3.975,0.000,0.000
11085,0,9279,4.575,2.787,7.120,9.237,10.942,5.496,4.544,2.625,3.706,0.000,0.000
11086,0,9280,4.758,2.341,7.073,8.981,10.808,5.665,4.749,2.689,3.681,0.000,0.000
11087,0,9281,4.027,0.361,7.112,8.990,11.039,4.964,3.923,2.712,3.164,0.000,0.000
11088,0,9282,4.363,1.118,7.684,10.251,11.429,5.196,3.285,2.523,3.804,0.000,0.000
11089,0,9283,4.118,0.253,7.764,9.779,11.530,5.038,3.159,2.798,3.440,0.000,0.000
11090,0,9284,4.135,0.360,7.769,9.812,11.552,5.070,3.211,2.883,3.565,0.000,0.000
11091,0,9285,4.015,0.296,7.774,9.832,11.543,4.944,3.122,2.933,3.441,0.000,0.000
11092,0,9286,4.568,4.846,7.092,8.485,11.027,5.370,4.507,2.488,8.458,0.000,0.000
11093,0,9287,5.076,4.961,7.065,8.862,11.001,5.917,5.000,2.637,8.319,0.000,0.000
11094,0,9288,5.737,4.037,7.077,8.449,11.026,6.630,5.552,2.572,7.489,0.000,0.000
11095,0,9289,5.014,0.000,7.013,8.381,11.064,5.980,4.754,2.542,3.969,0.000,0.000
11096,0,9290,3.280,0.000,7.631,9.392,11.486,4.363,2.163,3.139,2.607,0.000,0.000
11097,0,9291,4.547,0.000,7.621,9.298,11.774,5.602,2.752,3.072,4.214,0.000,0.000
11098,0,9292,4.170,4.609,7.705,9.332,11.725,5.129,3.300,3.078,5.276,0.000,0.000
11099,0,9293,3.469,3.957,7.747,9.356,11.772,4.398,2.943,3.299,4.515,0.000,0.000
11100,0,9294,4.722,4.458,7.342,inf,11.402,5.836,3.643,3.013,5.766,0.000,0.000
11101,0,9295,4.913,4.948,7.372,inf,11.412,6.017,3.828,3.016,6.594,0.000,0.000
11102,0,9296,5.556,3.555,7.142,8.740,10.806,6.459,5.564,2.592,5.119,0.000,0.000
11103,0,9297,5.708,4.006,7.325,8.813,10.979,6.619,5.654,2.733,6.222,0.000,0.000
11104,0,9298,5.696,3.857,7.325,8.813,10.979,6.612,5.642,2.733,5.983,0.000,0.000
11105,0,9299,5.648,3.278,7.319,8.680,10.979,6.576,5.585,2.733,4.930,0.000,0.000
11106,0,9300,5.638,3.182,7.319,8.680,10.979,6.569,5.574,2.733,4.916,0.000,0.000
11107,0,9301,5.277,2.575,7.323,8.599,11.006,6.266,5.167,2.713,4.563,0.000,0.000
11108,0,9302,5.153,2.470,7.330,8.576,10.998,6.146,5.038,2.725,4.420,0.000,0.000
11109,0,9303,4.319,3.685,7.495,9.021,11.600,5.454,3.141,3.821,8.845,0.000,0.000
11110,0,9304,4.285,2.109,7.303,9.853,11.494,5.169,2.986,2.733,3.701,0.000,0.000
11111,0,9305,5.106,4.205,7.379,9.711,11.375,5.890,3.914,2.612,6.045,0.000,0.000
11112,0,9306,5.422,1.406,7.143,8.602,11.226,6.422,4.937,2.883,8.546,0.000,0.000
11113,0,9307,5.346,1.349,7.130,8.619,11.113,6.351,4.817,2.892,5.076,0.000,0.000
11114,0,9308,3.896,1.422,7.971,9.977,11.848,4.865,2.110,3.063,4.696,0.000,0.000
11115,0,9309,3.462,1.216,7.974,10.025,11.905,4.347,1.403,2.976,3.487,0.000,0.000
11116,0,9310,5.533,5.683,7.439,9.094,11.270,6.497,5.183,2.868,8.428,0.000,0.000
11117,0,9311,5.767,5.956,7.418,9.024,11.236,6.681,5.531,2.787,7.976,0.000,0.000
11118,0,9312,5.943,6.096,7.441,9.101,11.232,6.837,5.729,2.766,8.034,0.000,0.000
11119,0,9313,5.985,6.121,7.449,9.120,11.224,6.874,5.777,2.756,8.058,0.000,0.000
11120,0,9314,6.045,6.097,7.458,9.297,11.177,6.931,5.903,2.726,8.063,0.000,0.000
11121,0,9315,6.024,6.098,7.488,9.333,11.177,6.908,5.889,2.717,8.067,0.000,0.000
11122,0,9316,5.959,5.986,7.529,9.461,11.161,6.837,5.856,2.749,8.197,0.000,0.000
11123,0,9317,3.654,1.787,7.940,12.690,11.393,4.737,2.964,3.529,1.993,0.000,0.000
11124,0,9318,3.360,1.347,7.974,12.821,11.404,4.477,2.769,3.652,1.628,0.000,0.000
11125,0,9319,0.620,3.133,8.007,11.211,0.000,0.000,0.000,0.000,1.388,0.000,0.000
